"","gene_id","LCM_1","LCM_11","LCM_12","LCM_17","LCM_18","LCM_24","LCM_25","LCM_3","LCM_32","LCM_33","mean_percent_meth_ALL","Oral_mean_perc_meth","Aboral_mean_perc_meth","n_DML","mean_methdiff","median_methdiff","mean_methdiff_qvalue","min_methdiff_qvalue","max_methdiff_qvalue","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9","vst_mean_gene_expression","Oral_mean_vst_expr","Aboral_mean_vst_expr","DEseq_baseMean","DEseq_log2FoldChange","DEseq_lfcSE","DEseq_pvalue","DEseq_padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs"
"509","Pocillopora_acuta_HIv2___RNAseq.g15411.t1",0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,11.891555324353,11.4708893363693,12.1601641528606,12.0602623070409,11.6854093954318,11.8181666875296,6.61664389412953,12.1228539821964,12.4583399689716,3.68233641306884,10.5966621461952,12.0636645647627,9.12965972762763,3234.68522071402,-0.441092522303186,1.00840094467655,0.152778883686429,0.353016246037443,NA,NA,NA,NA,NA
"510","Pocillopora_acuta_HIv2___RNAseq.g15415.t1",0,NA,NA,0,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.60860163372973,5.74095382813731,9.63916598990574,5.56232777220043,10.2175850149719,7.87591744416405,6.28680786951883,10.4870004861829,9.67085381264757,9.76759841671554,8.0856812268174,9.12464138748757,7.04672106614723,532.937631469826,-1.18591246928169,1.21658865592699,0.0219485265157168,0.0800260870994019,"Q9Y253",2.95e-150,"DNA polymerase eta (EC 2.7.7.7) (RAD30 homolog A) (Xeroderma pigmentosum variant type protein)","cellular response to UV-C [GO:0071494]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; error-free translesion synthesis [GO:0070987]; error-prone translesion synthesis [GO:0042276]; pyrimidine dimer repair [GO:0006290]; regulation of DNA repair [GO:0006282]; response to radiation [GO:0009314]; response to UV-C [GO:0010225]","GO:0000731; GO:0003684; GO:0003887; GO:0005634; GO:0005654; GO:0005657; GO:0005829; GO:0006260; GO:0006281; GO:0006282; GO:0006290; GO:0009314; GO:0010225; GO:0035861; GO:0042276; GO:0046872; GO:0070987; GO:0071494"
"511","Pocillopora_acuta_HIv2___TS.g28031.t1",0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9.57535569075717,6.15566643149668,10.4480067543397,7.80204913956429,8.12589230930502,7.72318369733628,9.74369646773466,10.8862223827632,8.82628061242514,10.8203940930755,9.01067475787976,9.57235154991805,8.44899796584148,770.584334947599,-0.624040687990158,0.892977557761451,0.174810551188832,0.386142304886264,"A0A452G813",1.02e-156,"CSC1-like protein 1 (Transmembrane protein 63A)","regulation of cytokine production [GO:0001817]; regulation of mononuclear cell proliferation [GO:0032944]; regulation of nitric oxide biosynthetic process [GO:0045428]; regulation of phagocytosis [GO:0050764]; surfactant secretion [GO:0160069]","GO:0001817; GO:0003676; GO:0005227; GO:0005765; GO:0005886; GO:0031901; GO:0032944; GO:0045428; GO:0050764; GO:0160069; GO:1990760"
"512","Pocillopora_acuta_HIv2___TS.g28034.t1b",0,NA,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,10.8200293857855,10.579791488724,10.6424530637285,6.54549673248371,10.775747464678,10.0252197465304,12.765891650722,10.6887260043387,11.1602670715797,8.88334678396301,10.2886969392534,10.8174445980221,9.75994928048462,1894.78258470457,-0.466625639491857,0.852209442780666,0.265895401353429,0.509527170797032,"O75165",0,"DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8)","endosome organization [GO:0007032]; osteoblast differentiation [GO:0001649]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]; regulation of early endosome to late endosome transport [GO:2000641]; regulation of early endosome to recycling endosome transport [GO:1902954]","GO:0001649; GO:0005765; GO:0005829; GO:0005886; GO:0006898; GO:0007032; GO:0010008; GO:0015031; GO:0016020; GO:0030667; GO:0031901; GO:0035577; GO:0043231; GO:0070062; GO:1902954; GO:2000641"
"513","Pocillopora_acuta_HIv2___RNAseq.g15447.t3",NA,NA,0,0,0,0,0,NA,7.14285714285714,NA,1.19047619047619,2.38095238095238,0,NA,NA,NA,NA,NA,NA,11.9233955846825,10.761613256759,11.9920378384489,11.4587421924606,11.4384471529971,11.2104639310663,10.0351266550074,11.8144443400031,10.5651863909684,11.8530915844204,11.3052548926814,11.54670226142,11.0638075239427,2726.27520231893,-0.325816434750002,0.636995495368941,0.486848049256996,0.720533120275575,"Q9BUJ2",5.92e-133,"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5) (E1B-AP5)","response to virus [GO:0009615]; RNA processing [GO:0006396]","GO:0003723; GO:0005634; GO:0005654; GO:0006396; GO:0009615; GO:0019899; GO:0045202; GO:1990904"
"514","Pocillopora_acuta_HIv2___RNAseq.g15452.t1",0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,8.63967192774965,8.36070587859545,9.75795302770781,3.68233641306884,8.32830568999878,10.2779367267377,10.5773301510084,8.71465256445696,9.07869273752916,11.0778407893248,8.84954259061776,8.90385518948847,8.79522999174704,757.817578336856,0.175581001169678,0.910259085874688,0.658989423943082,0.839262883443475,"Q6U6G5",7.36e-123,"Zinc finger CCCH domain-containing protein 15 (p48ZnF)","cytokine-mediated signaling pathway [GO:0019221]; cytoplasmic translation [GO:0002181]","GO:0002181; GO:0005634; GO:0005829; GO:0019221; GO:0046872"
"515","Pocillopora_acuta_HIv2___RNAseq.g15474.t1",58.3333333333333,33.3333333333333,75,25,78.2608695652174,38.3333333333333,75,NA,NA,NA,54.7515527950311,32.2222222222222,71.6485507246377,1,36.5025079799362,36.5025079799362,0.022251954867208,0.022251954867208,0.022251954867208,6.05466314442104,3.68233641306884,4.80540103069894,3.68233641306884,7.30902487906021,5.70406148794036,3.68233641306884,5.63630898316489,7.69638093712164,4.40467075915833,5.26575204607719,6.30035579489334,4.23114829726104,42.8208233604579,-4.59034339230563,2.19592182033759,0.000189961909229498,0.00142510843106611,NA,NA,NA,NA,NA
"516","Pocillopora_acuta_HIv2___RNAseq.g15485.t1",8.69565217391304,0,NA,0,83.3333333333333,0,7.14285714285714,NA,0,NA,14.1674060928719,0,33.0572808833678,NA,NA,NA,NA,NA,NA,5.55119387333227,6.03941460781193,3.68233641306884,3.68233641306884,5.71763198038475,5.03801277448085,6.97448315103256,5.72748248273486,3.68233641306884,9.58825213595967,5.56834802449434,4.87219623251791,6.26449981647077,98.5706718521109,0.265978424206797,0.976227297484089,0.430190813740718,0.674063474157268,NA,NA,NA,NA,NA
"517","Pocillopora_acuta_HIv2___RNAseq.g15493.t1",0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,7.39030830812648,8.32275715627176,4.89801104097743,6.50915460878185,3.68233641306884,7.12386846770193,7.58210311844481,6.73139027483494,3.68233641306884,7.08949304564378,6.30117588469207,5.27687649001531,7.32547527936883,99.062493072462,0.951540858698655,1.41595704110947,0.0121938598414448,0.0490876673383404,NA,NA,NA,NA,NA
"518","Pocillopora_acuta_HIv2___RNAseq.6617_t",0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.52146481986391,9.41034177695492,3.68233641306884,9.2085650750469,8.26572797413929,9.69757097951174,10.505568252482,5.89248396905691,3.68233641306884,3.68233641306884,6.95487320862622,5.40886991783956,8.50087649941288,379.729722087825,1.66274273727593,3.19351782865406,0.00514457278950082,0.0238191744005569,NA,NA,NA,NA,NA
"519","Pocillopora_acuta_HIv2___TS.g28105.t1",0,71.4285714285714,100,16.6666666666667,0,33.3333333333333,NA,0,0,NA,27.6785714285714,24.2857142857143,33.3333333333333,NA,NA,NA,NA,NA,NA,7.67349335418918,10.0866585901723,8.05935642606527,3.68233641306884,6.87464331873483,6.00096166566855,3.68233641306884,7.68770451693644,3.68233641306884,3.68233641306884,6.11121635240419,6.79550680579891,5.42692589900947,179.815843363876,-0.224428774152756,1.0197241143846,0.311474239822769,0.560622623792501,"Q9UHL4",4.22e-39,"Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase)","lysosomal protein catabolic process [GO:1905146]; proteolysis [GO:0006508]","GO:0004177; GO:0005576; GO:0005794; GO:0006508; GO:0008236; GO:0008239; GO:0031982; GO:0035578; GO:0043231; GO:0070008; GO:0070062; GO:1905146"
"520","Pocillopora_acuta_HIv2___TS.g28111.t1",0,NA,0,0,3.33333333333333,0,0,NA,0,NA,0.476190476190476,0,0.833333333333333,NA,NA,NA,NA,NA,NA,10.7792839491339,3.68233641306884,8.36342648242998,3.68233641306884,9.35245829625253,5.80281783295425,7.35949268040431,8.69570839559952,8.76735014635008,3.68233641306884,7.01675470223311,9.1916454539532,4.84186395051302,363.677410884631,-3.86336023344185,5.28405561606445,1.11484755812862e-06,1.7264620000827e-05,"Q7TPD1",0,"F-box only protein 11","negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904878]; negative regulation of epithelial to mesenchymal transition [GO:0010719]; positive regulation of protein catabolic process [GO:0045732]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; sensory perception of sound [GO:0007605]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0004842; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0006511; GO:0007605; GO:0008270; GO:0010719; GO:0016274; GO:0016567; GO:0042981; GO:0043161; GO:0045732; GO:1904878; GO:1990756"
"521","Pocillopora_acuta_HIv2___RNAseq.g15532.t1",NA,0,0,0,3.2258064516129,2.1978021978022,0,0,0,0,0.602623183268345,0.43956043956044,0.806451612903226,NA,NA,NA,NA,NA,NA,8.95182961008951,7.50248485470253,9.1218115418135,3.68233641306884,9.26329684055916,6.3101085141422,7.30046701549876,9.04406860791353,7.90565311294572,7.78429754414113,7.68663540548749,8.85733194266428,6.51593886831069,284.883927090036,-0.994584464451845,1.25844191807644,0.0452847779709095,0.14420938541859,"Q7TPD1",0,"F-box only protein 11","negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904878]; negative regulation of epithelial to mesenchymal transition [GO:0010719]; positive regulation of protein catabolic process [GO:0045732]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; sensory perception of sound [GO:0007605]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0004842; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0006511; GO:0007605; GO:0008270; GO:0010719; GO:0016274; GO:0016567; GO:0042981; GO:0043161; GO:0045732; GO:1904878; GO:1990756"
"522","Pocillopora_acuta_HIv2___RNAseq.g15534.t1",0,2.27272727272727,0,0,16.8316831683168,10.5882352941176,8.57142857142857,0,0,NA,4.25156381184337,2.57219251336898,6.35077793493635,NA,NA,NA,NA,NA,NA,11.204456402568,11.0768082414398,11.0436162266729,10.3473099496798,10.8979302450151,11.0777947867179,10.5238461884376,10.0879329004692,10.8626568297032,10.1992489707214,10.7321600741425,10.8193185208857,10.6450016273993,1734.55325195812,-0.132675842111124,0.517320421237469,0.76464285792789,0.897564867478413,"Q6PB44",3.39e-166,"Tyrosine-protein phosphatase non-receptor type 23 (EC 3.1.3.48)","cilium assembly [GO:0060271]; early endosome to late endosome transport [GO:0045022]; endocytic recycling [GO:0032456]; negative regulation of epithelial cell migration [GO:0010633]; positive regulation of adherens junction organization [GO:1903393]; positive regulation of early endosome to late endosome transport [GO:2000643]; positive regulation of homophilic cell adhesion [GO:1903387]; positive regulation of Wnt protein secretion [GO:0061357]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]","GO:0004725; GO:0005634; GO:0005737; GO:0005768; GO:0005769; GO:0010633; GO:0016604; GO:0019901; GO:0032456; GO:0036064; GO:0043162; GO:0043328; GO:0045022; GO:0060271; GO:0061357; GO:1903387; GO:1903393; GO:2000643"
"523","Pocillopora_acuta_HIv2___RNAseq.g15537.t1",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9.94988897797731,6.50720798490726,5.94660437537211,3.68233641306884,4.99332554465423,8.88054669016886,3.68233641306884,8.32567457524134,9.08406734514233,3.68233641306884,6.473432473267,7.65991216367746,5.28695278285653,233.966203595379,-0.531505409824735,1.22067869871967,0.000342223176761523,0.00236951461401564,NA,NA,NA,NA,NA
"524","Pocillopora_acuta_HIv2___RNAseq.g15540.t1",0,0,0,3.44827586206897,0,0,0.746268656716418,NA,0,NA,0.524318064848173,0.862068965517241,0.186567164179104,NA,NA,NA,NA,NA,NA,10.1515699447021,8.82146275665632,9.11214491294523,12.0548639574258,9.93428534594616,9.33649482458345,11.6985099460909,9.64153408656845,11.7630590065302,3.68233641306884,9.61962611945174,10.1205186593384,9.11873357956506,1539.12749633378,-0.0307745935684818,0.914759686569261,0.862355668082228,0.946151284467978,"P30173",1.89e-96,"Actin-101 (EC 3.6.4.-)","","GO:0005524; GO:0005737; GO:0005856; GO:0016787"
"525","Pocillopora_acuta_HIv2___TS.g28123.t1",0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,10.9273033334323,11.3518887513916,10.5953765352336,9.81820503258106,10.3520985468545,10.1902943022416,12.0116591653174,9.58664285699348,3.68233641306884,3.68233641306884,9.21981413501832,9.02875153711654,9.4108767329201,1418.00839161953,0.224785849362021,0.755189818960527,0.63745611234547,0.825330128707018,"Q497V6",1.44e-48,"Bromo adjacent homology domain-containing 1 protein (BAH domain-containing protein 1)","heterochromatin formation [GO:0031507]; negative regulation of DNA-templated transcription [GO:0045892]","GO:0000976; GO:0003682; GO:0005677; GO:0005694; GO:0031507; GO:0045892"
"526","Pocillopora_acuta_HIv2___RNAseq.g15543.t1",NA,0,0,0,0,0,1.88679245283019,NA,NA,NA,0.314465408805031,0,0.628930817610063,NA,NA,NA,NA,NA,NA,6.84813858621154,7.95191806449918,8.06338218429842,5.16572759476787,7.04098991334845,9.04193347949468,9.98633377815029,9.09794963906472,6.26649149846874,3.68233641306884,7.31452011513727,7.46339036427837,7.16564986599617,274.469074261095,-0.103680664261378,0.899185857187465,0.672921842436963,0.847897979608382,"Q8N6G5",2.56e-121,"Chondroitin sulfate N-acetylgalactosaminyltransferase 2 (EC 2.4.1.174) (Chondroitin beta-1,4-N-acetylgalactosaminyltransferase 2) (Beta4GalNAcT-2) (GalNAcT-2)","chondroitin sulfate biosynthetic process [GO:0030206]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process [GO:0050653]; dermatan sulfate proteoglycan biosynthetic process [GO:0050651]; dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process [GO:0050652]; proteoglycan biosynthetic process [GO:0030166]","GO:0000139; GO:0008376; GO:0016020; GO:0030166; GO:0030206; GO:0032580; GO:0046872; GO:0047237; GO:0047238; GO:0050650; GO:0050651; GO:0050652; GO:0050653"
"527","Pocillopora_acuta_HIv2___TS.g28126.t1",NA,0,0,NA,0,0,0,NA,2.63157894736842,NA,0.43859649122807,0.87719298245614,0,NA,NA,NA,NA,NA,NA,7.57627509210327,10.9948464778304,3.68233641306884,10.9942825582306,3.68233641306884,7.89192537626846,11.9529634766188,3.68233641306884,3.68233641306884,12.7330300814074,7.68726687147343,4.46112414887573,10.9134095940711,1512.9378096092,12.929109809701,3.46196080968917,1.85049746227984e-11,1.48075276254721e-09,NA,NA,NA,NA,NA
"528","Pocillopora_acuta_HIv2___RNAseq.g15566.t1",0,0,NA,0,0,0,0,31.25,NA,NA,4.46428571428571,7.8125,0,NA,NA,NA,NA,NA,NA,6.73144313448199,8.88138435854897,10.4449309852361,3.68233641306884,9.35245829625253,9.86597375590646,3.68233641306884,9.84423275958734,9.10007193547525,3.68233641306884,7.52675044646952,9.09462742220664,5.95887347073239,484.978056746126,-0.285423306679457,1.04160032585282,1.21211482051248e-05,0.0001347580996456,"A0JJX5",1.11e-16,"Synaptotagmin-4 (NTMC2T2.2) (Synaptotagmin D)","lipid transport [GO:0006869]","GO:0006869; GO:0008289; GO:0012505; GO:0016020; GO:0046872"
"529","Pocillopora_acuta_HIv2___RNAseq.g15572.t1",NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,10.0494497618359,7.93941910765684,7.46922666954589,3.68233641306884,8.39802954700685,9.96738636171993,6.75620037889345,6.47440906252077,3.68233641306884,3.68233641306884,6.81011301283861,7.21469029079565,6.40553573488158,284.389742282879,-0.197893117346271,0.950709705949677,0.594279242088068,0.7976502494113,"P24043",1.86e-08,"Laminin subunit alpha-2 (Laminin M chain) (Laminin-12 subunit alpha) (Laminin-2 subunit alpha) (Laminin-4 subunit alpha) (Merosin heavy chain)","axon guidance [GO:0007411]; cell adhesion [GO:0007155]; maintenance of blood-brain barrier [GO:0035633]; muscle organ development [GO:0007517]; positive regulation of cell adhesion [GO:0045785]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of muscle cell differentiation [GO:0051149]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; regulation of basement membrane organization [GO:0110011]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; Schwann cell differentiation [GO:0014037]","GO:0005102; GO:0005198; GO:0005576; GO:0005604; GO:0007155; GO:0007411; GO:0007517; GO:0014037; GO:0030334; GO:0031594; GO:0032224; GO:0035633; GO:0042383; GO:0043083; GO:0043197; GO:0045785; GO:0045995; GO:0051149; GO:0062023; GO:0098637; GO:0110011; GO:2001046"
"530","Pocillopora_acuta_HIv2___TS.g28160.t1",0,NA,NA,NA,0,0,0,7.69230769230769,0,NA,1.28205128205128,2.56410256410256,0,NA,NA,NA,NA,NA,NA,10.2790825912764,9.22240750215676,10.2708805838484,3.68233641306884,9.26196322835042,9.67622030634226,9.16158551815153,10.4857767360106,10.011194831212,7.33112792163665,8.93825756320539,10.0617795941396,7.81473553227121,747.862301781432,-0.633457158281668,1.05070711870167,0.132071756497487,0.320088117623937,NA,NA,NA,NA,NA
"531","Pocillopora_acuta_HIv2___TS.g28195.t1",0,0,0,0,0.72992700729927,0.344827586206897,0,0,0,0,0.107475459350617,0.0689655172413793,0.145985401459854,NA,NA,NA,NA,NA,NA,8.00237851673687,10.3483153191188,8.78954939914064,11.1368754981025,8.70152623039769,8.4115941178289,3.68233641306884,8.3311443253598,9.52834923764886,4.56256470276067,8.14946337601636,8.67058954185677,7.62833721017594,587.405624246781,-0.13208308400158,0.954446910090727,0.487084294500446,0.720651975040335,"Q1ZXD6",8.07e-13,"Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5)","signal transduction [GO:0007165]; sorocarp development [GO:0030587]","GO:0004672; GO:0004674; GO:0005085; GO:0005524; GO:0005525; GO:0005737; GO:0005829; GO:0007165; GO:0030587; GO:0106310"
"532","Pocillopora_acuta_HIv2___TS.g28196.t1",0,0,0,0,2.7027027027027,4.3010752688172,0,0,0,0,0.700377797151991,0.860215053763441,0.540540540540541,NA,NA,NA,NA,NA,NA,8.27801859226,3.68233641306884,5.02254961121426,3.68233641306884,5.48185943121106,3.68233641306884,3.68233641306884,6.4540987163944,5.93804482828044,3.68233641306884,4.95862532447044,6.23491423587203,3.68233641306884,42.2064226824668,-8.90105831999768,4.02629172085902,8.14022034678344e-05,0.000695863753521723,"Q1ZXD6",1.41e-17,"Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5)","signal transduction [GO:0007165]; sorocarp development [GO:0030587]","GO:0004672; GO:0004674; GO:0005085; GO:0005524; GO:0005525; GO:0005737; GO:0005829; GO:0007165; GO:0030587; GO:0106310"
"533","Pocillopora_acuta_HIv2___RNAseq.g15612.t1",0,0,6.59340659340659,0,0,0,0,0,0,0,0.659340659340659,0,1.31868131868132,NA,NA,NA,NA,NA,NA,8.92322498633793,10.8894335707445,9.80549773037901,11.0627367685167,9.08321023189442,10.288024328398,6.58364178294652,8.12611802033816,7.63156149414641,7.17468652710151,8.95681354408032,8.71392249261919,9.19970459554145,767.563614028955,0.282978640552796,0.703937429359317,0.550993341209127,0.767263664893502,"Q55E58",8.89e-19,"Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","cheating during chimeric sorocarp development [GO:0099139]; mitotic cytokinesis [GO:0000281]; phosphatidylinositol dephosphorylation [GO:0046856]","GO:0000281; GO:0004438; GO:0004674; GO:0004721; GO:0005524; GO:0005525; GO:0005737; GO:0005829; GO:0016020; GO:0042641; GO:0046856; GO:0099139; GO:0106310"
"534","Pocillopora_acuta_HIv2___TS.g28199.t1",5.28700906344411,1.17056856187291,23.2851985559567,14.5394006659267,18.7654320987654,27.1523178807947,22.5888324873096,10.5065666041276,2.5,1.00250626566416,12.6797832183862,11.1737707425444,14.185795694228,NA,NA,NA,NA,NA,NA,9.88667707233352,10.7669142700443,8.43657645863972,11.3125948255412,10.542563063904,11.6283708155471,11.4103120657564,10.2538435092189,9.58440010859563,11.2971685897925,10.5119420779373,9.74081204253835,11.2830721133363,1720.7983821566,1.24609946335226,0.671376198138362,0.0183281717388087,0.0691802390475286,"Q1ZXD6",2.31e-16,"Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5)","signal transduction [GO:0007165]; sorocarp development [GO:0030587]","GO:0004672; GO:0004674; GO:0005085; GO:0005524; GO:0005525; GO:0005737; GO:0005829; GO:0007165; GO:0030587; GO:0106310"
"535","Pocillopora_acuta_HIv2___TS.g28200.t1",NA,0,5.55555555555556,NA,0,0,0,0,NA,NA,0.925925925925926,0,1.85185185185185,NA,NA,NA,NA,NA,NA,6.03460261738071,10.4681493452698,6.76741458562017,3.68233641306884,9.24855880113618,3.68233641306884,3.68233641306884,10.1143066998765,5.91298961818613,3.68233641306884,6.32753673197448,7.61557446443994,5.03949899950903,322.122675866226,-0.474099431427022,1.18918742279399,7.94931602284557e-08,1.76890626083751e-06,"Q96I24",4.65e-07,"Far upstream element-binding protein 3 (FUSE-binding protein 3)","DNA-templated transcription [GO:0006351]; intracellular mRNA localization [GO:0008298]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0005840; GO:0006351; GO:0006357; GO:0008298; GO:0010628; GO:0016020; GO:0043025; GO:0043198; GO:0045893; GO:0045944"
"536","Pocillopora_acuta_HIv2___RNAseq.g15621.t1",NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,10.2511238974403,10.4396645161572,10.6584739035372,3.68233641306884,10.3922566146874,8.97603901233876,10.0185396303794,11.2358060946617,11.6517048942819,3.68233641306884,9.09882813896215,10.8378730809217,7.35978319700261,1253.33714929343,-0.461537473122414,1.06501921847605,0.0728871178417849,0.207295895830388,"Q8WXX0",0,"Dynein axonemal heavy chain 7 (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)","cilium movement [GO:0003341]; cilium movement involved in cell motility [GO:0060294]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]","GO:0003341; GO:0003777; GO:0005509; GO:0005524; GO:0005829; GO:0005858; GO:0005874; GO:0005929; GO:0008569; GO:0016887; GO:0036156; GO:0036159; GO:0045505; GO:0051959; GO:0060285; GO:0060294; GO:0097729"
"537","Pocillopora_acuta_HIv2___RNAseq.g15648.t1",NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,8.29030127202732,3.68233641306884,9.10631365859813,7.38459886133705,6.83162092158167,6.34225560108856,8.6913826025105,11.1246283278797,9.22695290674866,3.68233641306884,7.43627269779093,8.9159634173671,5.95658197821476,427.239154680997,-0.917436845785021,1.40278191246123,0.011025451363455,0.0450868330565489,"Q8IV61",1.89e-135,"Ras guanyl-releasing protein 3 (Calcium and DAG-regulated guanine nucleotide exchange factor III) (Guanine nucleotide exchange factor for Rap1)","MAPK cascade [GO:0000165]; Ras protein signal transduction [GO:0007265]; small GTPase-mediated signal transduction [GO:0007264]","GO:0000165; GO:0005085; GO:0005096; GO:0005509; GO:0005886; GO:0007264; GO:0007265; GO:0019900; GO:0019992; GO:0031267; GO:0032045; GO:0048471"
"538","Pocillopora_acuta_HIv2___RNAseq.6765_t",0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9.83459207205508,11.2221821979439,10.7003461375956,10.8485677147326,10.1834861612394,10.4186405396332,11.0144908738544,10.1914032914316,11.0554683961342,3.68233641306884,9.91515137976888,10.3930592116912,9.43724354784659,1447.76540256476,-0.0154468229127375,0.86959434230885,0.94494627044876,0.979358127252709,"Q62136",3.97e-64,"Tyrosine-protein phosphatase non-receptor type 21 (EC 3.1.3.48) (Protein-tyrosine phosphatase PTP-RL10)","","GO:0004725; GO:0005737; GO:0005856"
"539","Pocillopora_acuta_HIv2___RNAseq.g15654.t1",100,100,100,100,100,94.1176470588235,100,0,NA,NA,86.7647058823529,73.5294117647059,100,NA,NA,NA,NA,NA,NA,13.4720379459495,13.0703821109186,13.0148445743028,12.5195038169349,13.3107996821098,13.0755982972746,13.1522763337724,13.6028575886221,12.6588356650962,13.0858492878167,13.0962985302798,13.2118750912161,12.9807219693434,8935.64480909478,-0.173445973797884,0.497669782300574,0.677905080661728,0.850833406886062,"Q9IA79",4.53e-80,"Probable Bax inhibitor 1 (BI-1) (Testis-enhanced gene transcript protein homolog) (Transmembrane BAX inhibitor motif-containing protein 6)","apoptotic process [GO:0006915]; negative regulation of apoptotic process [GO:0043066]; response to unfolded protein [GO:0006986]","GO:0005789; GO:0006915; GO:0006986; GO:0043066"
"540","Pocillopora_acuta_HIv2___RNAseq.6831_t",NA,0,63.265306122449,12.5,60.8695652173913,14.6666666666667,59.1549295774648,100,NA,NA,44.3509239405674,31.7916666666667,61.0966003057684,NA,NA,NA,NA,NA,NA,3.68233641306884,9.71101894540186,6.72688650906576,3.68233641306884,7.71361286554099,9.88337885312858,3.68233641306884,9.22077296187623,8.03919311016556,3.68233641306884,6.60242088974543,7.07656037194348,6.12828140754739,280.771048847092,-0.119350687304039,1.01955395677939,0.00109245064520117,0.00631543010878885,"Q9Y580",6.17e-24,"RNA-binding protein 7 (RNA-binding motif protein 7)","meiotic cell cycle [GO:0051321]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; snRNA catabolic process [GO:0016076]","GO:0000381; GO:0003723; GO:0003727; GO:0005634; GO:0005654; GO:0016076; GO:0017069; GO:0051321; GO:0071889; GO:0097157"
