"","X","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","List","definition","Classification","Reference","Original_Accession","def_short","Heatmap_Label","category","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9"
"50",61,"Pocillopora_acuta_HIv2___TS.g15792.t1",1425.84151006973,-1.57403552925705,3.14980592150623,0.000152146118242336,0.00118060163854997,"Biomin_Genes","SAARP3,Acidic skeletal organic matrix protein (Acidic SOMP),Integrin - alpha","Acidic proteins","Takeuchi et al., 2016,Ramos-Silva et al., 2013,Drake et al., 2013","aug_v2a.06327.t1,JR972076.1,P27_g18472","SAARP3,Acidic skeletal organic matrix...","Acidic skeletal organic matrix protein","Biomineralization",0.388439353125504,0.712953794009113,-0.944597338089047,0.547367016835308,-1.56670317285852,0.731094530669107,1.26780214922265,0.163218598518696,-1.56670317285852,0.267128241425706
"51",62,"Pocillopora_acuta_HIv2___TS.g1359.t1",25529.286334581,-2.45146050446534,0.915055186474845,0.000246125392532423,0.00178979698965789,"Biomin_Genes","Collagen alpha-1 chain","Extracellular matrix/cell adhesion","Ramos-Silva et al., 2013","JR991083.1","Collagen alpha-1 chain","Collagen alpha chain","Biomineralization",-0.865087220889974,0.890248523181905,-1.01612226707199,0.791481234803012,-0.521369756592832,0.988667109969356,0.337290402728359,-0.217952997349064,-1.66235808856226,1.27520305978349
"52",63,"Pocillopora_acuta_HIv2___RNAseq.g25761.t1",1143.87904687794,-2.55110584776823,1.009589453948,0.000257007255508836,0.00185127138629473,"Searched Keywords","Collagen alpha-6(VI) chain","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-6(VI) chain","Collagen alpha-6(VI) chain","Biomineralization",-1.39787188416305,1.42378014276265,-0.663869493331823,0.865349466620355,-0.395142776856432,0.438888066681812,0.728203582163577,-0.230220008922963,-1.5250494692619,0.75593237430777
"53",64,"Pocillopora_acuta_HIv2___RNAseq.g22638.t1",17813.0516537474,-2.4199425057082,0.909511274523521,0.000266867078930036,0.00191371612773626,"Searched Keywords","Collagen alpha-1(IV) chain (Collagen type IV alpha 1)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-1(IV) chain (Collagen ...","Collagen alpha-1(IV) chain","Biomineralization",-0.603548979872481,1.00788003482372,-0.835433535152889,0.805099578038798,-0.770132682895755,0.87577024660045,0.658082999420792,0.262271266608529,-2.00992769069286,0.609938763121713
"54",65,"Pocillopora_acuta_HIv2___RNAseq.g15832.t1",1352.41797806265,-3.32397106606691,2.20886573263959,0.000297081209244766,0.00209506709435217,"Searched Keywords","MAM and LDL-receptor class A domain-containing protein 1 (Skeletal organic matrix MAM and LDL-receptor 1) (SOM MAM and LDL-receptor 1)","Extracellular matrix/cell adhesion",NA,NA,"MAM and LDL-receptor class A domain-c...","MAM and LDL-receptor class A domain-containing protein 1","Biomineralization",-1.18952163361566,0.917899668730843,-0.479464162638594,0.164312716467537,-0.259229398554265,0.857534647467135,0.944130208476671,-0.443839602454913,-1.74984760383128,1.23802515995252
"55",66,"Pocillopora_acuta_HIv2___TS.g23178.t1",7125.51468368757,-2.58878553527511,1.07033674005084,0.000310848778396089,0.00217992861262038,"Searched Keywords","Collagen alpha-1(XXVII) chain B","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-1(XXVII) chain B","Collagen alpha-1(XXVII) chain B","Biomineralization",-0.311553783060599,0.853269220495104,-0.600156302851271,0.989936145082105,-0.822295302487326,1.12013401536313,-0.107103741392033,-0.594767612569621,-1.7468878854734,1.2194252468939
"56",68,"Pocillopora_acuta_HIv2___TS.g24743.t1",131.030297610325,-2.62631395126161,1.13758197241892,0.000429861827363579,0.00287848216249389,"Searched Keywords","Hemicentin-2","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-2","Hemicentin-2","Biomineralization",-0.699102483701622,-0.566044803543622,-0.89340804558444,0.11721096536822,-0.669183075595451,1.54719953668752,1.70238487291476,0.0485176430580638,-1.14941867350386,0.561844063900429
"57",69,"Pocillopora_acuta_HIv2___RNAseq.g8148.t1",2320.13158146332,-3.33323167465776,1.76680486834926,0.000578803444117736,0.00370762312476481,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",-0.244837942516105,1.08273769875697,-0.940207018313282,0.59058924572019,-2.07118060999448,0.656741166741542,0.401959226858066,-0.485590359134844,-0.168397901678463,1.1781864935604
"58",70,"Pocillopora_acuta_HIv2___RNAseq.g13823.t1",2705.40623241689,-2.57017377686336,2.60353337622522,0.000582722255003843,0.00372777297495603,"Biomin_Genes","Mucin4-like protein,Mucin-4 [Stylophora pistillata]","Extracellular matrix/cell adhesion","Takeuchi et al., 2016,Peled et al., 2020","aug_v2a.09809.t1,PFX18785.1","Mucin4-like protein,Mucin-4 [Stylopho...","Mucin-like protein","Biomineralization; Mucus- and Bacteria-related",-0.204291833428908,0.209025059651123,-0.142793933396152,0.69911075429378,-1.2452024708942,0.923247892147978,1.25832422783243,-0.184461838553768,-1.98372727652775,0.670769418875463
"59",71,"Pocillopora_acuta_HIv2___TS.g1350.t1",11229.3611067898,-2.41694175668363,1.0804637274133,0.000598762754821782,0.0038187173165815,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.484678119304687,0.925911289069093,-0.775139965772878,0.604895651109218,-0.557468354450447,0.97270659995572,0.575801186274645,0.243577895495617,-2.19498952311488,0.689383340738603
"60",72,"Pocillopora_acuta_HIv2___TS.g1340.t1b",4631.38078039568,-1.96204052057738,0.728982997154802,0.000740202454064637,0.00455392951747806,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.724251768098223,0.552499171027581,-0.746473497175699,0.997517166302735,-0.867362637639894,1.25998930189185,0.475381053643275,-0.452721921134492,-1.61198665263986,1.11740978382273
"61",74,"Pocillopora_acuta_HIv2___RNAseq.g14505.t1",13007.13582953,1.66401459102249,0.584667319796444,0.000942167997525467,0.00558047416716149,"Biomin_Genes","Annotated: Actin","Actin","Mummadisetti et al., 2021","Gene:g9094","Annotated: Actin","Actin, cytoplasmic","Biomineralization",0.941414367211472,-0.778346892884567,0.511892749305914,-1.82761671599186,1.09854177077166,-0.750031565027111,-0.441931154596251,0.889435624771885,0.915328749724605,-0.55868693328575
"62",75,"Pocillopora_acuta_HIv2___TS.g13222.t1b",83516.7658841999,-2.01182411125871,0.857397533119286,0.00126965440577878,0.00716622147726561,"Biomin_Genes","Annotated: Vitellogenin,clone g15888 vitellogenin-like protein gene,vitellogenin-like [Stylophora pistillata]","Extracellular matrix/cell adhesion","Mummadisetti et al., 2021,Drake et al., 2013,Peled et al., 2020","Gene:g15294.t1,P24_g15888,XP_022779720.1","Annotated: Vitellogenin,clone g15888 ...","Vitellogenin-A2","Biomineralization",-0.0841290057478883,1.34369255054906,-1.44289931069337,0.312556999390894,-0.19042398702257,0.755962097012681,0.431819195063205,-0.292194725878768,-1.79197890909157,0.957595096418309
"63",77,"Pocillopora_acuta_HIv2___RNAseq.g28794.t1",4693.2014611543,-2.4049899159267,1.51956660694847,0.0013950634155824,0.00778479831905241,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.354834308975341,0.862630400406278,-0.687631925727473,0.94789128003431,-0.242229106599041,0.907088074882533,-0.0273245025293876,-0.205032824336033,-2.19929205172795,0.998734964572113
"64",78,"Pocillopora_acuta_HIv2___RNAseq.g5388.t1",1054.28576452956,-2.0338601857415,2.02746578692931,0.00183801214381343,0.00989025582147227,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",-0.131690710831085,0.526487702120007,-1.38276088267574,0.925294611481543,-0.543594090424119,0.244105007376104,1.42612520421347,0.675419026057519,-1.75835291733271,0.0189670500150204
"65",79,"Pocillopora_acuta_HIv2___RNAseq.g13672.t1",133.713372981856,2.59218520407798,2.95276273810041,0.00191411647229133,0.0102539928352673,"Searched Keywords","Carbonic anhydrase 7 (EC 4.2.1.1) (Carbonate dehydratase VII) (Carbonic anhydrase VII) (CA-VII)","Enzymes",NA,NA,"Carbonic anhydrase 7 (EC 4.2.1.1) (Ca...","Carbonic anhydrase 7","Biomineralization",0.809022816386233,-0.0420925221191799,0.734174728366493,-0.133690182726597,-0.397002883205269,-0.964051037309483,-0.964051037309483,-0.262748169114275,2.18448932434104,-0.964051037309483
"66",81,"Pocillopora_acuta_HIv2___TS.g15590.t1",303.51019977438,-3.15925445807972,2.17083758522674,0.00247395392543099,0.0128329916490152,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",-0.479928110578057,0.663251554243668,-1.15007282312981,0.556963533047493,-0.380196137992809,1.13608051178323,1.57165681103961,0.382390307846286,-1.15007282312981,-1.15007282312981
"67",82,"Pocillopora_acuta_HIv2___RNAseq.g3780.t1",5713.7004064335,-1.56946611705561,0.624510317010331,0.00247450316019796,0.0128329916490152,"Biomin_Genes","Annotated: Kielin-Like,Kielin/chordin like","Extracellular matrix/cell adhesion","Mummadisetti et al., 2021,Drake et al., 2013","Gene:g39770,P32_g5540","Annotated: Kielin-Like,Kielin/chordin...","Protein kinase C-binding protein NELL1","Biomineralization",-0.668227954101754,1.14927518751709,-1.05182087966561,0.799015859109422,-1.03270209220975,0.551911603068112,1.22158959273522,0.572530474402203,-1.51526905154048,-0.0263027393144544
"68",87,"Pocillopora_acuta_HIv2___RNAseq.g27566.t1",2397.19026154867,-1.86014655511415,1.01780498337748,0.00382088663733052,0.018554823080635,"Biomin_Genes","Hephaestin-like protein,hephaestin-like protein [Stylophora pistillata]","Enzymes","Takeuchi et al., 2016,Peled et al., 2020","aug_v2a.24015.t1,XP_022788227.1","Hephaestin-like protein,hephaestin-li...","Hephaestin-like protein","Biomineralization",-0.282007893628906,0.650489690648052,-0.210565759121695,0.619422700720785,-1.80273505558891,0.654115294589794,-0.537723419113954,-0.908155654410144,0.00673105428225875,1.81042904162272
"69",88,"Pocillopora_acuta_HIv2___TS.g12846.t1",763.407221878272,-1.45850012304068,1.98973528529582,0.00405211064953879,0.0194846171658674,"Searched Keywords","Collagen alpha-1(XVII) chain (180 kDa bullous pemphigoid antigen 2) (Bullous pemphigoid antigen 2) [Cleaved into: 120 kDa linear IgA disease antigen homolog]","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-1(XVII) chain (180 kDa...","Collagen alpha-1(XVII) chain","Biomineralization",-0.691831270462228,0.664686375206563,-1.93336589403544,1.03201198155956,-1.22264821185081,0.857897933680751,0.43603535581331,-0.338366514145104,0.482840565020525,0.71273967921287
"70",91,"Pocillopora_acuta_HIv2___TS.g24807.t1",6598.60729910285,1.32139408624439,0.567954868225985,0.00647988524772032,0.0289721979051087,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",0.353372440537736,-0.589449746539153,1.37337305378678,-0.0181480526835194,1.00477220467573,-0.854646692389055,-1.69517989606864,-0.127632191080425,1.24063622628036,-0.687097346519822
"71",93,"Pocillopora_acuta_HIv2___RNAseq.g23178.t1",407.628301957371,-1.63465067577388,1.18087220665161,0.00901016427658972,0.0381507658362394,"Searched Keywords","Hemicentin-2","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-2","Hemicentin-2","Biomineralization",0.451205406101588,-0.242144079285014,-0.507272986143298,0.634450245736104,-1.11923066750875,-0.096526128723385,-0.293281531212379,-1.36558562449467,0.362717624469454,2.17566774106035
"72",94,"Pocillopora_acuta_HIv2___RNAseq.g25890.t1",3245.87267948305,-1.46886258013648,0.831160220151293,0.0117438000380833,0.0475405328157954,"Searched Keywords","MAM and LDL-receptor class A domain-containing protein 1 (Skeletal organic matrix MAM and LDL-receptor 1) (SOM MAM and LDL-receptor 1)","Extracellular matrix/cell adhesion",NA,NA,"MAM and LDL-receptor class A domain-c...","MAM and LDL-receptor class A domain-containing protein 1","Biomineralization",-1.42320730290694,0.353790193838391,0.346923967464201,0.96853815692718,-0.50879969780632,0.0439806529058908,1.00565486685169,-0.446031380270765,-1.63016867200252,1.28931921499918
