Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	SMART	SM00355	c2h2final6	812	832	52.0	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	SMART	SM00355	c2h2final6	376	398	0.013	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	348	370	9.1	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	840	862	15.0	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	406	424	1.1	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	868	890	1.4	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	376	398	36.0	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___TS.g20196.t1	f39f099a458dd566da66216c863db6e7	925	Pfam	PF00096	Zinc finger, C2H2 type	896	916	0.64	T	30-10-2025	IPR013087	Zinc finger C2H2-type	-	-
Pocillopora_acuta_HIv2___RNAseq.g28408.t1	4885a0385ade555cd5e2013bd6c2e51e	197	CDD	cd14834	AP3_sigma	1	146	9.38557E-112	T	30-10-2025	IPR027155	AP-3 complex subunit sigma	-	-
Pocillopora_acuta_HIv2___RNAseq.g28408.t1	4885a0385ade555cd5e2013bd6c2e51e	197	Pfam	PF01217	Clathrin adaptor complex small chain	1	147	3.2E-48	T	30-10-2025	IPR022775	AP complex, mu/sigma subunit	-	-
Pocillopora_acuta_HIv2___RNAseq.g1000.t1	79827b94e19371784d6ff0ca5db6c6b3	157	Pfam	PF00010	Helix-loop-helix DNA-binding domain	108	145	0.0022	T	30-10-2025	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g2626.t1	ab9162ca66fa0bc2846c67320dcf0577	1056	Pfam	PF03564	Protein of unknown function (DUF1759)	421	560	2.4E-5	T	30-10-2025	IPR005312	Protein of unknown function DUF1759	-	-
Pocillopora_acuta_HIv2___TS.g16484.t1	8179a51f47e008490674b165e888e1f0	594	CDD	cd11496	SLC6sbd-TauT-like	8	567	0.0	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g16484.t1	8179a51f47e008490674b165e888e1f0	594	Pfam	PF00209	Sodium:neurotransmitter symporter family	8	552	1.3E-228	T	30-10-2025	IPR000175	Sodium:neurotransmitter symporter	-	-
Pocillopora_acuta_HIv2___RNAseq.g3911.t1	14c09443bc677c0bc04c7d513e96798d	219	Pfam	PF00334	Nucleoside diphosphate kinase	18	151	1.4E-40	T	30-10-2025	IPR034907	Nucleoside diphosphate kinase-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g3911.t1	14c09443bc677c0bc04c7d513e96798d	219	CDD	cd22970	DD_NDKH5-like	158	202	1.3922E-27	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g3911.t1	14c09443bc677c0bc04c7d513e96798d	219	SMART	SM00562	ndk_5	17	155	3.6E-63	T	30-10-2025	IPR034907	Nucleoside diphosphate kinase-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g3911.t1	14c09443bc677c0bc04c7d513e96798d	219	Pfam	PF05186	Dpy-30 motif	162	202	5.0E-13	T	30-10-2025	IPR007858	Dpy-30 motif	-	-
Pocillopora_acuta_HIv2___RNAseq.g3911.t1	14c09443bc677c0bc04c7d513e96798d	219	CDD	cd04418	NDPk5	18	149	7.55265E-87	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g15149.t1	6bc326f92ba9781b98e1951d772d633e	182	SMART	SM00741	sapb_4	37	128	0.0014	T	30-10-2025	IPR008139	Saposin B type domain	-	-
Pocillopora_acuta_HIv2___TS.g8967.t1	2077457f0b290c2024117860636bb4d5	374	SMART	SM01351	Aspzincin_M35_2	240	367	2.4E-18	T	30-10-2025	IPR029463	Lysine-specific metallo-endopeptidase	-	-
Pocillopora_acuta_HIv2___TS.g8967.t1	2077457f0b290c2024117860636bb4d5	374	Pfam	PF14521	Lysine-specific metallo-endopeptidase	243	367	1.0E-20	T	30-10-2025	IPR029463	Lysine-specific metallo-endopeptidase	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00210	TSPN_2	213	381	1.4E-4	T	30-10-2025	IPR048287	Thrombospondin-like, N-terminal domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	CDD	cd00054	EGF_CA	520	549	8.83749E-4	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	552	581	0.13	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	647	676	5.4	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	583	612	0.0021	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	520	549	3.5E-5	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	488	517	2.1E-4	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00181	egf_5	615	644	0.015	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	CDD	cd00054	EGF_CA	492	517	0.00432151	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00209	TSP1_2	434	486	2.7E-9	T	30-10-2025	IPR000884	Thrombospondin type-1 (TSP1) repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	SMART	SM00209	TSP1_2	155	200	4.6E-7	T	30-10-2025	IPR000884	Thrombospondin type-1 (TSP1) repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	Pfam	PF00090	Thrombospondin type 1 domain	436	471	2.4E-4	T	30-10-2025	IPR000884	Thrombospondin type-1 (TSP1) repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	Pfam	PF00090	Thrombospondin type 1 domain	157	199	0.066	T	30-10-2025	IPR000884	Thrombospondin type-1 (TSP1) repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	0735a4d7b0c768806015517c26227039	684	Pfam	PF25024	Teneurin EGF domain	461	676	2.9E-22	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	CDD	cd00200	WD40	27	321	3.54455E-72	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	284	321	6.4E-5	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	146	199	0.0098	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	106	143	2.7E-5	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	24	63	7.2E-7	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	66	103	1.5E-5	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	244	281	0.013	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	324	363	0.47	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	SMART	SM00320	WD40_4	202	241	8.6E-10	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	285	320	1.0	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	246	280	12.0	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	204	241	7.8E-6	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	68	103	0.28	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	327	363	270.0	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	27	63	0.002	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	147	198	220.0	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g936.t1	31f48dcfcca90277c139c6b8564b13ab	385	Pfam	PF00400	WD domain, G-beta repeat	107	142	0.0072	T	30-10-2025	IPR001680	WD40 repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g31038.t1	a62789ec1f17ef99671a667236de112b	446	SMART	SM00413	etsneu2	290	375	5.0E-56	T	30-10-2025	IPR000418	Ets domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g31038.t1	a62789ec1f17ef99671a667236de112b	446	Pfam	PF00178	Ets-domain	292	371	4.9E-31	T	30-10-2025	IPR000418	Ets domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g31038.t1	a62789ec1f17ef99671a667236de112b	446	Pfam	PF04621	PEA3 subfamily ETS-domain transcription factor N terminal domain	5	156	1.6E-12	T	30-10-2025	IPR006715	PEA3-type ETS-domain transcription factor, N-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	SMART	SM00326	SH3_2	1	57	7.9E-16	T	30-10-2025	IPR001452	SH3 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	SMART	SM00326	SH3_2	156	211	1.9E-22	T	30-10-2025	IPR001452	SH3 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	Pfam	PF00018	SH3 domain	4	49	1.6E-11	T	30-10-2025	IPR001452	SH3 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	CDD	cd11804	SH3_GRB2_like_N	2	53	4.39065E-27	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	CDD	cd09941	SH2_Grb2_like	56	150	1.28284E-52	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	Pfam	PF14604	Variant SH3 domain	160	208	5.7E-12	T	30-10-2025	IPR001452	SH3 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	Pfam	PF00017	SH2 domain	60	135	2.5E-24	T	30-10-2025	IPR000980	SH2 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g7678.t1	68244a78207ef0c591f76bfd394bacd6	215	SMART	SM00252	SH2_5	58	141	4.6E-37	T	30-10-2025	IPR000980	SH2 domain	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	Pfam	PF07699	Tyrosine-protein kinase ephrin type A/B receptor-like	384	423	2.1E-4	T	30-10-2025	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	Pfam	PF07699	Tyrosine-protein kinase ephrin type A/B receptor-like	167	206	5.7E-4	T	30-10-2025	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	Pfam	PF07699	Tyrosine-protein kinase ephrin type A/B receptor-like	653	693	0.019	T	30-10-2025	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	Pfam	PF07699	Tyrosine-protein kinase ephrin type A/B receptor-like	600	628	5.6E-4	T	30-10-2025	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	SMART	SM01411	GCC2_GCC3_2	376	423	8.9E-8	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	SMART	SM01411	GCC2_GCC3_2	593	640	2.5E-9	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	SMART	SM01411	GCC2_GCC3_2	159	206	1.0E-6	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g23673.t1	3a8ad0c932b48488de955fb0bb8f4c4a	916	SMART	SM01411	GCC2_GCC3_2	646	693	9.7E-6	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g27066.t1	bf5c649770ff158a5d10a1056482f7ff	223	Pfam	PF15998	Domain of unknown function (DUF4773)	38	150	1.5E-14	T	30-10-2025	IPR031941	Domain of unknown function DUF4773	-	-
Pocillopora_acuta_HIv2___RNAseq.g20144.t1	04b374584f07c711bf44cc4c4624bc61	438	SMART	SM00204	TGFB_2	337	438	2.2E-55	T	30-10-2025	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.g20144.t1	04b374584f07c711bf44cc4c4624bc61	438	Pfam	PF00688	TGF-beta propeptide	42	260	6.2E-15	T	30-10-2025	IPR001111	TGF-beta, propeptide	-	-
Pocillopora_acuta_HIv2___RNAseq.g20144.t1	04b374584f07c711bf44cc4c4624bc61	438	Pfam	PF00019	Transforming growth factor beta like domain	336	437	2.3E-30	T	30-10-2025	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.g10927.t1	99a9861247fa61f0a39ed6e82eb08ded	736	Pfam	PF04749	PLAC8 family	586	694	5.7E-6	T	30-10-2025	IPR006461	PLAC8 motif-containing protein	-	-
Pocillopora_acuta_HIv2___RNAseq.g10927.t1	99a9861247fa61f0a39ed6e82eb08ded	736	Pfam	PF02028	BCCT, betaine/carnitine/choline family transporter	40	559	2.0E-159	T	30-10-2025	IPR000060	BCCT transporter family	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1234	1268	1.11635E-7	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1312	1347	6.33005E-9	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF23283	Uromodulin-like, D8C domain	60	137	1.0E-7	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1349	1385	2.35136E-7	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF12661	Human growth factor-like EGF	1206	1226	0.12	T	30-10-2025	IPR013032	EGF-like, conserved site	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF12661	Human growth factor-like EGF	1243	1263	79.0	T	30-10-2025	IPR013032	EGF-like, conserved site	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF01390	SEA domain	1516	1581	5.4E-6	T	30-10-2025	IPR000082	SEA domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1160	1194	1.72169E-6	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1197	1232	2.42154E-7	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF00008	EGF-like domain	1315	1344	0.012	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF00008	EGF-like domain	1353	1382	0.016	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	Pfam	PF00008	EGF-like domain	1391	1421	0.069	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1163	1195	6.5E-5	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1274	1310	35.0	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1314	1347	4.3E-7	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1098	1158	0.86	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1390	1423	4.5E-7	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1237	1269	9.0E-6	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1200	1232	1.3E-6	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1352	1385	1.1E-4	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	1042	1093	1.9	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00181	egf_5	766	794	14.0	T	30-10-2025	IPR000742	EGF-like domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1387	1423	6.22469E-10	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	CDD	cd00054	EGF_CA	1060	1093	0.00552698	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1095	1158	0.19	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1387	1423	2.6E-11	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1160	1195	5.5E-8	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1197	1232	4.5E-11	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1349	1385	1.2E-8	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1311	1347	3.3E-10	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11002.t4	e2cf1c483209fbc506b8f0653d01a6f9	1764	SMART	SM00179	egfca_6	1234	1269	4.7E-11	T	30-10-2025	IPR001881	EGF-like calcium-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g27519.t1	3329885f04d3acefddc1b81a75cb40b9	368	Pfam	PF14704	Dermatopontin	314	360	9.5E-6	T	30-10-2025	IPR026645	Dermatopontin	-	-
Pocillopora_acuta_HIv2___TS.g27519.t1	3329885f04d3acefddc1b81a75cb40b9	368	Pfam	PF10602	26S proteasome subunit RPN7	172	240	1.1E-11	T	30-10-2025	IPR045135	26S proteasome regulatory subunit Rpn7, N-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.6942_t	a7c7702ea7cb33e315b60263b4c57155	505	Pfam	PF12832	MFS_1 like family	36	461	6.0E-58	T	30-10-2025	IPR024989	Major facilitator superfamily associated domain	-	-
Pocillopora_acuta_HIv2___TS.g27307.t1	2fe5c1e4e0b161a321cc057e019d543f	397	SMART	SM00327	VWA_4	48	243	3.8E-7	T	30-10-2025	IPR002035	von Willebrand factor, type A	-	-
Pocillopora_acuta_HIv2___TS.g27307.t1	2fe5c1e4e0b161a321cc057e019d543f	397	Pfam	PF25106	von Willebrand factor A domain	51	164	5.7E-7	T	30-10-2025	IPR056861	Hemicentin-1-like, von Willebrand factor A domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g24762.t1	84f6c198cfed66a2a6608d0c254cfef2	354	SMART	SM00477	endoplus	105	331	4.0E-4	T	30-10-2025	IPR020821	ENPP1-3/EXOG-like, endonuclease/phosphodiesterase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g24762.t1	84f6c198cfed66a2a6608d0c254cfef2	354	SMART	SM00892	Endonuclease_NS_2	104	331	7.1E-14	T	30-10-2025	IPR001604	DNA/RNA non-specific endonuclease/pyrophosphatase/phosphodiesterase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g24762.t1	84f6c198cfed66a2a6608d0c254cfef2	354	Pfam	PF01223	DNA/RNA non-specific endonuclease	101	318	1.5E-15	T	30-10-2025	IPR001604	DNA/RNA non-specific endonuclease/pyrophosphatase/phosphodiesterase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g17719.t1	c2ad7649a542d4b36f9e94630c5f08f9	516	Pfam	PF00665	Integrase core domain	196	280	2.7E-11	T	30-10-2025	IPR001584	Integrase, catalytic core	-	-
Pocillopora_acuta_HIv2___RNAseq.g9374.t1	88b4142dbd269bf6a7333880937cfd90	399	Pfam	PF05049	Interferon-inducible GTPase (IIGP)	14	315	5.9E-54	T	30-10-2025	IPR007743	Immunity-related GTPases-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g15838.t1	585c516fe228afd3ca6ca71fdc7b979d	248	Pfam	PF00261	Tropomyosin	9	241	8.6E-24	T	30-10-2025	IPR000533	Tropomyosin	-	-
Pocillopora_acuta_HIv2___RNAseq.g7585.t1	3cdfa599899cb2c674c7096bb52f6378	182	Pfam	PF02493	MORN repeat	80	101	0.0031	T	30-10-2025	IPR003409	MORN repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g7585.t1	3cdfa599899cb2c674c7096bb52f6378	182	Pfam	PF02493	MORN repeat	67	79	3000.0	T	30-10-2025	IPR003409	MORN repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.g7585.t1	3cdfa599899cb2c674c7096bb52f6378	182	SMART	SM00698	morn	78	99	8.1E-6	T	30-10-2025	IPR003409	MORN repeat	-	-
Pocillopora_acuta_HIv2___RNAseq.30415_t	7c137bd51be603369f081a73c0411865	376	CDD	cd00276	C2B_Synaptotagmin	241	374	5.58153E-52	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.30415_t	7c137bd51be603369f081a73c0411865	376	Pfam	PF00168	C2 domain	255	360	1.0E-11	T	30-10-2025	IPR000008	C2 domain	-	-
Pocillopora_acuta_HIv2___RNAseq.30415_t	7c137bd51be603369f081a73c0411865	376	Pfam	PF00168	C2 domain	125	215	0.01	T	30-10-2025	IPR000008	C2 domain	-	-
